text,category
"Habeas Corpus. 2. Paciente presa em flagrante por infração aos arts. 33 e 35 da Lei 11.343/2006. 3. Pedido de liberdade provisória indeferido pelo Juízo de primeiro grau. 4. Decisão judicial não motivada em elementos concretos. 5. Constrangimento ilegal caracterizado. 6. Ordem concedida, no sentido de que o Juízo de origem estabeleça à paciente medidas cautelares, nos termos da nova redação do artigo 319 do Código de Processo Penal.",HABEAS CORPUS
"EMENTA: Criminal. Impetração de habeas corpus substitutivo de recurso especial. Admissibilidade. Peculiaridades do caso concreto. Concessão da ordem. O eventual cabimento de recurso especial não constitui óbice à impetração de habeas corpus, desde que o direito-fim se identifique direta e imediatamente com a liberdade de locomoção física do paciente. Habeas corpus concedido, para que o STJ conheça e aprecie o mérito do HC 165.768/MG.",HABEAS CORPUS
EMENTA: HABEAS CORPUS. EXECUÇÃO PENAL. DETRAÇÃO. PERÍODO ANTERIOR AO FATO DELITUOSO. IMPOSSIBILIDADE. 1. É assente a jurisprudência do Supremo Tribunal Federal no sentido de que o condenado não faz jus à detração penal quando a conduta delituosa pela qual houve a condenação tenha sido praticada posteriormente ao crime que acarretou a prisão cautelar. 2. Ordem denegada.,HABEAS CORPUS
"Habeas corpus. 2. Homicídio qualificado-privilegiado. 3. Alegada ausência de fundamentação na aplicação da causa de diminuição de pena prevista no art. 121, § 1º, do CP. Não ocorrência. Decisão devidamente fundamentada na intensidade da emoção da paciente na prática da conduta criminosa. 4. Constrangimento ilegal não caracterizado. 5. Ordem denegada.",HABEAS CORPUS
"PRISÃO EM FLAGRANTE – TRÁFICO DE DROGAS – ARTIGO 310 DO CÓDIGO DE PROCESSO PENAL. Ante a declaração de inconstitucionalidade do artigo 44 da Lei nº 11.343/06, que vedava a liberdade provisória em se tratando de tráfico de entorpecentes, cumpre a substituição do título alusivo à custódia, presente o artigo 310 do Código de Processo Penal. Ordem concedida para o Juízo observar o preceito.",HABEAS CORPUS
Recurso ordinário em habeas corpus. 2. Detração. Art. 42 do CP. 3. Prisão cautelar em período anterior à data do cometimento dos crimes pelos quais o sentenciado hoje cumpre pena. 4. Inviabilidade do pedido. 5. Recurso a que se nega provimento.,RECURSO ORDINÁRIO
Habeas Corpus. 2. Alegada falta de fundamentação da decisão que indeferiu o pedido de liberdade provisória ao paciente. Ocorrência. 3. Superação da restrição sumular 691. 4. Ordem concedida.,HABEAS CORPUS
"Recurso ordinário em habeas corpus. 2. Alegada ausência de conjunto probatório para embasar a condenação do recorrente pela prática do delito tipificado no art. 157, caput, do CP. Não ocorrência. Elementos concretos que evidenciam a autoria e a materialidade do crime. 3. Constrangimento ilegal não caracterizado. 4. Recurso a que se nega provimento.",RECURSO ORDINÁRIO
COMPETÊNCIA – DEFINIÇÃO. A competência é definida ante as causas de pedir e o pedido da ação proposta.,HABEAS CORPUS
Direito penal. Habeas corpus. O fato de o habeas corpus ser substituto de recurso ordinário não é fundamento suficiente para o não conhecimento do writ. Ordem deferida para que o STJ conheça e julgue o habeas lá impetrado.,HABEAS CORPUS
"Abolitio criminis temporária. 2. Posse de arma de fogo com numeração raspada. 3. Vacatio legis da Lei n. 10.826/2003. Inaplicabilidade. 4. A Medida Provisória 417, que deu nova redação ao art. 30 da Lei 10.826/2003, promoveu a prorrogação do prazo para o dia 31 de dezembro de 2008 para os possuidores de arma de fogo de uso permitido ainda não registrada, não abarcando, por conseguinte, a conduta de possuir arma de fogo de uso proibido ou restrito ou com numeração raspada. 5. Ordem denegada.",HABEAS CORPUS
"Habeas corpus. 2. Pedido de fixação de regime aberto para o início do cumprimento da pena. Possibilidade. Paciente que cumpre os requisitos previstos no art. 33, § 2º, c, e § 3º, do Código Penal. 3. Ordem deferida.",HABEAS CORPUS
"PENA – EXECUÇÃO PRECOCE – PRINCÍPIO DA NÃO CULPABILIDADE. Ante certos pronunciamentos, em verdadeira mitigação do princípio da não culpabilidade, cumpre implementar ordem afastando a expedição precoce do mandado de prisão.",HABEAS CORPUS
"Habeas corpus. Roubo majorado pelo concurso de agentes. Artigo 157, § 2º, inciso II, do Código Penal. Delito cometido em concurso com menor inimputável. Pretendida exclusão de causa de aumento de pena. Irrelevância. Incidência da majorante. Ordem denegada. 1. O fato de o crime ter sido cometido por duas pessoas, sendo uma delas menor inimputável, não tem o condão de descaracterizar o concurso de agentes, de modo a excluir a causa de aumento prevista no inciso II do § 2º do art. 157 do Código Penal. 2. Ordem denegada.",HABEAS CORPUS
"Habeas corpus. 2. Execução penal. 3. Falta disciplinar grave. 4. Fixação de nova data-base para obtenção de benefícios executórios e perda dos dias remidos. Possibilidade. Precedentes. 5. Constrangimento não configurado. 6. Ordem denegada. Todavia, diante das benéficas modificações promovidas pela Lei 12.433/2011, ordem deferida, de ofício, a fim de que o Juízo das Execuções Criminais da Comarca de Erechim/RS reanalise a situação do paciente, atentando-se para os novos parâmetros.",HABEAS CORPUS
"CRIME CONTRA OS COSTUMES – VÍTIMA – PALAVRA. A palavra da vítima ganha importância em se tratando de crime contra os costumes, especialmente quando harmônica com outros dados coligidos no processo.",HABEAS CORPUS
Habeas corpus. 2. Alegação de nulidade decorrente da falta de intimação pessoal do defensor público para a sessão de julgamento do recurso em sentido estrito. Não ocorrência. 3. Inércia da defesa. Nulidade arguida somente após dois anos. Precedentes. 4. Ordem denegada.,HABEAS CORPUS
"Recurso ordinário em habeas corpus. 2. Pedido de progressão para cumprimento de pena em regime semiaberto. Impossibilidade. Paciente que não reúne os requisitos para obtenção do benefício. Prática de falta grave, consistente na fuga do estabelecimento prisional. Ausência do requisito subjetivo. 3. Recurso a que se nega provimento.",RECURSO ORDINÁRIO
"EMENTA: HABEAS CORPUS. CONSTITUCIONAL. PROCESSUAL PENAL. ALEGAÇÃO DE NULIDADE PROCESSUAL PELO CERCEAMENTO DE DEFESA. ORDEM DENEGADA. 1. Ausência de demonstração de prejuízo concreto para o Paciente pela ausência de oitiva de testemunha por ele arrolada. 2. Sem a demonstração de prejuízo, em atenção ao princípio do pas de nullité sans grief, corolário da natureza instrumental do processo, não se decreta nulidade no processo penal. Precedentes. 3. Ordem denegada.",HABEAS CORPUS
"HABEAS CORPUS – LIMINAR – INDFERIMENTO NA ORIGEM – AUSÊNCIA DE ILEGALIDADE. De início, manifestação precária e efêmera – indeferimento de liminar – em que se projeta o exame da matéria para o julgamento definitivo, a ser procedido pelo Colegiado, fica longe de implicar ilegalidade.",HABEAS CORPUS
"EMENTA: HABEAS CORPUS. ESTRANGEIRO CONDENADO POR TRÁFICO DE DROGAS (ART. 12, COMBINADO COM O ART. 18, I, DA LEI 6.368/1976). EXPULSÃO. RECONHECIMENTO DE FILHO BRASILEIRO. PLEITOS DE REVOGAÇÃO DO DECRETO E DE PERMANÊNCIA NO PAÍS. ACOLHIMENTO. IMPOSSIBILIDADE. ORDEM DENEGADA. I – O reconhecimento de filho brasileiro após o fato que determinou a expulsão do estrangeiro não obsta a execução da medida. Precedentes. II – Ordem denegada.",HABEAS CORPUS
"PENA – DOSIMETRIA. Descabe mesclar as fases alusivas à dosimetria, para, observadas causas de aumento, vir-se a retornar à alusiva a atenuante. Inteligência do artigo 68 do Código Penal.",HABEAS CORPUS
Recurso ordinário em habeas corpus. 2. Homicídio qualificado praticado por militar da ativa contra militar do Corpo de Bombeiros da ativa. Delito praticado fora do lugar sujeito à administração militar e por motivos pessoais. 3. Competência da Justiça comum. Tribunal do júri. 4. Recurso a que se nega provimento.,RECURSO ORDINÁRIO
EMENTA: HABEAS CORPUS. CONSTITUCIONAL. PROCESSUAL PENAL. PRISÃO EM FLAGRANTE POR TRÁFICO ILÍCITO DE ENTORPECENTES. LIBERDADE PROVISÓRIA: POSSIBILIDADE. ORDEM CONCEDIDA. 1. Este Supremo Tribunal Federal assentou ser inconstitucional o art. 44 da Lei n. 11.343/2006 na parte em que vedava a liberdade provisória aos réus presos em flagrante pelo crime de tráfico de entorpecentes. Precedentes. 2. Ordem concedida.,HABEAS CORPUS
"EMENTA: HABEAS CORPUS. TRÁFICO DE DROGAS. DELITO COMETIDO NA VIGÊNCIA DA LEI N. 6.368/79. EXECUÇÃO PENAL. CUMPRIMENTO DA PENA EM REGIME SEMIABERTO. PEDIDO DE FIXAÇÃO DO REGIME ABERTO DE CUMPRIMENTO DE PENA E SUBSTITUIÇÃO DA PENA PRIVATIVA DE LIBERDADE POR RESTRITIVA DE DIREITO: IMPROCEDÊNCIA. ORDEM DENEGADA. 1. Não tem o Paciente direito à substituição da pena privativa de liberdade por restritiva de direitos ou à alteração do regime prisional para o aberto, por não terem sido atendidos os critérios previstos em lei. Precedentes. 2. Possibilidade de fixação de regime prisional mais rigoroso do que aquele previsto no art. 33, § 2º, alínea c, do Código Penal quando as circunstâncias legais forem desfavoráveis. Precedentes. 3. Ordem denegada.",HABEAS CORPUS
"EMENTA: HABEAS CORPUS. TRÁFICO DE DROGAS. DELITO COMETIDO NA VIGÊNCIA DA LEI N. 6.368/79. EXECUÇÃO PENAL. CUMPRIMENTO DA PENA EM REGIME SEMIABERTO. PEDIDO DE FIXAÇÃO DO REGIME ABERTO DE CUMPRIMENTO DE PENA E SUBSTITUIÇÃO DA PENA PRIVATIVA DE LIBERDADE POR RESTRITIVA DE DIREITO: IMPROCEDÊNCIA. ORDEM DENEGADA. 1. Não tem o Paciente direito à substituição da pena privativa de liberdade por restritiva de direitos ou à alteração do regime prisional para o aberto, por não terem sido atendidos os critérios previstos em lei. Precedentes. 2. Possibilidade de fixação de regime prisional mais rigoroso do que aquele previsto no art. 33, § 2º, alínea c, do Código Penal quando as circunstâncias legais forem desfavoráveis. Precedentes. 3. Ordem denegada.",HABEAS CORPUS
Habeas corpus. 2. Excessiva demora na realização do julgamento de mérito de recurso ordinário em habeas corpus interposto no Superior Tribunal de Justiça. Ausência de prestação jurisdicional. Violação ao princípio constitucional da duração razoável do processo. 3. Constrangimento ilegal configurado. 4. Ordem concedida para que a autoridade coatora apresente o recurso ordinário em habeas corpus em mesa para julgamento até a 10ª sessão subsequente à comunicação da ordem.,HABEAS CORPUS
"Habeas corpus. 2. Execução penal. 3. Falta disciplinar grave. 4. Dias remidos. Lei penal mais benéfica. Perda limitada ao máximo de 1/3. Aplicação retroativa da Lei 12.433/2011. 5. Concessão da ordem a fim de que o Juízo das Execuções Criminais reanalise a situação do paciente, atentando-se para os novos parâmetros.",HABEAS CORPUS
"Embargos de declaração em recurso ordinário em habeas corpus. 2. Não ocorrência de omissão, contradição ou obscuridade. Efeitos infringentes. Descabimento. 3. Embargos de declaração rejeitados.",EMBARGOS DE DECLARAÇÃO
"Habeas corpus. 2. Homicídio de trânsito. Embriaguez. Alta velocidade. Sinal vermelho. 3. Pronúncia. Homicídio simples. 4. Dolo eventual não se compatibiliza com a qualificadora do art. 121, § 2º, IV (traição, emboscada, dissimulação). 4. Ordem concedida para determinar o restabelecimento da sentença de pronúncia, com exclusão da qualificadora.",HABEAS CORPUS
Habeas corpus. 2. Tráfico e associação para tráfico de entorpecentes. 3. Prisão preventiva. 4. Superveniência de sentença absolutória em relação a uma das pacientes. Prejuízo. 5. Manutenção da custódia na sentença condenatória em relação à corré. 6. Necessidade de garantir a ordem pública. 7. Constrangimento ilegal não caracterizado. 8. Ordem denegada.,HABEAS CORPUS
"Habeas corpus. 2. Paciente denunciado por suposta prática do crime previsto no art. 155, § 4º, I, do CP. 3. Alegada falta de fundamentação do decreto de prisão preventiva. 4. Decisão judicial motivada apenas na fuga do acusado do distrito da culpa. 5. Constrangimento ilegal caracterizado. 5. Ordem concedida.",HABEAS CORPUS
"EMENTA: Recurso ordinário em Habeas Corpus. Tráfico de drogas. Dosimetria da pena. Fixação do quantum relativo à causa de diminuição de pena prevista no art. 33, § 4º da Lei nº 11.343/06. Fundamentação idônea. Inocorrência de bis in idem. Recurso desprovido. O magistrado não está obrigado a aplicar a causa de diminuição prevista no §4° do art. 33 da Lei nº 11.343/06 em seu patamar máximo quando presentes os requisitos para a concessão de tal benefício, tendo plena autonomia para aplicar a redução no ‘quantum’ reputado adequado de acordo com as peculiaridades do caso concreto” (HC 99.440/SP, da minha relatoria, DJe-090 de 16.05.2011). Recurso ao qual se nega provimento.",RECURSO ORDINÁRIO
Habeas corpus. 2. Tentativa de homicídio duplamente qualificado. Prisão preventiva. 3. Alegações de ausência dos requisitos previstos no art. 312 do CPP e excesso de prazo na formação da culpa. 4. Demonstrada a necessidade da segregação cautelar para garantir a ordem pública. Contribuição da defesa para a mora processual. 5. Ordem denegada. Recomendação de celeridade no julgamento da ação penal.,HABEAS CORPUS
"INQUÉRITO – DEPUTADO FEDERAL. Cumpre ao Supremo capitanear o inquérito, no que envolve Deputado Federal.",HABEAS CORPUS
"EMENTA: HABEAS CORPUS. CONSTITUCIONAL. PROCESSUAL PENAL. TRÁFICO DE DROGAS. ASSOCIAÇÃO PARA O TRÁFICO. ALEGAÇÃO DE EXCESSO DE PRAZO DA PRISÃO PROVISÓRIA DO PACIENTE. COMPLEXIDADE DO FEITO EM PRIMEIRA INSTÂNCIA. INEXISTÊNCIA DE DESÍDIA NA TRAMITAÇÃO DA AÇÃO PENAL. 1. Não caracterizada a desídia na tramitação da ação penal em primeira instância. 2. Adoção das medidas possíveis para a prolação da sentença com a observância do direito de defesa do Paciente, considerada a complexidade em concreto do trâmite da ação. Não há falar em excesso de prazo da prisão provisória. 3. Ordem denegada.",HABEAS CORPUS
"Recurso ordinário em habeas corpus. 2. Recorrente condenado à pena de 7 (sete) anos de reclusão, em regime inicial semiaberto e ao pagamento de 28 dias-multa, por ter praticado, no dia 3.2.2002, o crime de porte ilegal de arma de fogo (art. 10, §§ 2º e 4º, da Lei 9.437/97) e o delito de adulteração de sinal identificador de veículo automotor (art. 311, § 1º, do CP). 3. Possibilidade de conhecimento de recurso ordinário em habeas corpus intempestivo como habeas corpus substitutivo. Precedentes. 4. A independência das esferas administrativa e penal foi reafirmada pelo Tribunal Pleno, no julgamento da repercussão geral no ARE 691.306, rel. Min. Cezar Peluso, DJe (11.9.2012). 5. Recurso ordinário conhecido como habeas corpus, ao qual se denega a ordem.",RECURSO ORDINÁRIO
"PRESCRIÇÃO – DESERÇÃO – ARTIGO 132 DO CÓDIGO PENAL MILITAR – ALCANCE. O disposto no artigo 132 do Código Penal Militar pressupõe o fato de o acusado não haver se apresentado, ou seja, ter-se mantido afastado da atividade.",HABEAS CORPUS
"PENA – REGIME DE CUMPRIMENTO – TRÁFICO DE ENTORPECENTES – CAUSA DE DIMINUIÇÃO – RECURSO ESPECIAL – REGIME FECHADO. Enquadrada a situação do acusado no disposto no § 4º do artigo 33 da Lei nº 11.343/2006, dá-se, observado o patamar versado no artigo 33 do Código Penal, o regime semiaberto, sendo irrelevante o fato de as circunstâncias judiciais terem se mostrado negativas, ficando a pena-base acima do mínimo previsto para o tipo.",HABEAS CORPUS
"Habeas corpus. 2. Furto qualificado tentado. Prisão em flagrante. 3. Nulidade da decisão que marca audiência de instrução e julgamento antes da manifestação da defesa e da análise da possibilidade de absolvição sumária do acusado. 4. Para reconhecimento de eventual nulidade, ainda que absoluta, faz-se necessária a demonstração do prejuízo (HC 82.899/SP, rel. Min. Cezar Peluso). 5. Ausência de cerceamento de defesa e de prejuízo. Apresentada resposta à acusação, o Juízo de origem afastou a possibilidade da absolvição sumária, dando continuidade à ação penal. 6. Ordem denegada.",HABEAS CORPUS
