ementa,acordao,entail
"EMENTA: EMBARGOS DE DECLARAÇÃO NA AÇÃO ORIGINÁRIA. ART. 499, § 1º, DO CÓDIGO DE PROCESSO CIVIL. NÃO SE CONHECE DE EMBARGOS OPOSTOS POR QUEM NÃO É PARTE NA CAUSA E NÃO DEMONSTRA SUA CONDIÇÃO DE TERCEIRO PREJUDICADO. EMBARGOS DE DECLARAÇÃO NÃO CONHECIDOS.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em não conhecer dos embargos de declaração na ação originária, nos termos do voto da Relatora. Ausente, justificadamente, o Senhor Ministro Celso de Mello.",1
"EMBARGOS DECLARATÓRIOS – ESCLARECIMENTOS. Surgindo situação concreta a reclamar esclarecimentos, impõe-se prover os declaratórios, sem o empréstimo de eficácia modificativa.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em prover os embargos de declaração no agravo regimental na ação rescisória, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
EMBARGOS DECLARATÓRIOS EM AÇÃO RESCISÓRIA. DIREITO TRIBUTÁRIO. DIREITO PROCESSUAL CIVIL. DECISÃO MONOCRÁTICA. AUSÊNCIA DE EFEITOS INFRINGENTES. IMUNIDADE RECÍPROCA. IPTU. HONORÁRIOS ADVOCATÍCIOS. 1. São cabíveis embargos declaratórios opostos em face de provimento judicial na hipótese de omissão no que se refere à fixação de honorários advocatícios em favor da parte Vencedora da demanda. 2. Embargos declaratórios acolhidos para a fixação de honorários advocatícios no percentual de 5% do valor da demanda.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro RICARDO LEWANDOWSKI, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade e nos termos do voto do Relator, em acolher os embargos de declaração para fixar os honorários advocatícios no percentual de 5% (cinco por cento) do valor da demanda.",1
"Embargos de declaração em ação penal privada. Penal. Processo Penal. 2. Inclusão do feito em pauta de julgamento. Adiamento para sessão posterior. Desnecessidade de nova intimação. Precedentes. 3. Inexistência de omissão, contradição ou obscuridade na decisão embargada. 4. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, rejeitar os embargos de declaração, nos termos do voto do Relator. Brasília, 3 de maio de 2016.",1
"EMENTA: EMBARGOS DE DECLARAÇÃO. PRETENSÃO DE REEXAME DA DECISÃO RECORRIDA. PLEITO DE MODIFICAÇÃO DA CAPITULAÇÃO DA DENÚNCIA E DE REANÁLISE DE PROVAS. INVIABILIDADE. REJEIÇÃO. 1. Não merecem acolhimento embargos declaratórios que, a pretexto de sanar omissões da decisão embargada, traduzem, na verdade, o inconformismo do embargante com a conclusão adotada. Precedentes. 2. Embargos declaratórios rejeitados.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro TEORI ZAVASCKI, na conformidade da ata de julgamentos e das notas taquigráficas, por unanimidade, em rejeitar os embargos de declaração, nos termos do voto do Relator.",1
"EMENTA: PENAL E PROCESSO PENAL. RECEBIMENTO DE DENÚNCIA. EMBARGOS DE DECLARAÇÃO. AUSÊNCIA DE OMISSÃO, CONTRADIÇÃO OU OBSCURIDADE. EFEITOS MODIFICATIVOS. IMPOSSIBILIDADE DE REEXAME DA CAUSA. REJEIÇÃO. 1. O acórdão recorrido não apresenta qualquer omissão, ambiguidade ou contradição a ser sanada pelos declaratórios. 2. Não cabem embargos de declaração quando, a pretexto de sanar omissão, ambiguidade ou contradição inexistente, pretende a parte rediscutir a causa. 3. Acórdão recorrido que enfrentou todos os argumentos defensivos nos limites de cognição próprios da fase processual de recebimento da denúncia. 4. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal, sob a presidência do Ministro Alexandre de Moraes, na conformidade da ata de julgamento, por unanimidade de votos, em negar provimento aos embargos, nos termos do voto do Relator. Ausente, justificadamente, a Ministra Rosa Weber. Brasília, 14 de agosto de 2018.",1
"Ementa: EMBARGOS DE DECLARAÇÃO. AÇÃO DIRETA DE INCONSTITUCIONALIDADE. LEGITIMIDADE PARA RECORRER DAQUELE QUE, EMBORA LEGITIMADO PARA A PROPOSITURA DA ADI, NÃO É PARTE NESTA AÇÃO. INADMISSIBILIDADE. EMBARGOS NÃO CONHECIDOS. I – Não tem legitimidade recursal para opor aclaratórios terceiro que, embora seja legitimado universal para a propositura da ação direta de inconstitucionalidade, não é parte na relação instaurada no Supremo Tribunal Federal. II – Embargos de declaração não conhecidos.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Senhor Ministro Luiz Fux (Vice-Presidente), na conformidade da ata de julgamentos e das notas taquigráficas, por unanimidade, não conhecer dos embargos de declaração, nos termos do voto do Relator. Impedido o Ministro Dias Toffoli (Presidente). Não participou, justificadamente, deste julgamento, o Ministro Gilmar Mendes. Ausente, justificadamente, o Ministro Celso de Mello.",1
"EMBARGOS DECLARATÓRIOS. Inexistente omissão, contradição ou obscuridade no acórdão proferido, impõe-se o desprovimento dos declaratórios.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em desprover os embargos de declaração na ação direta de inconstitucionalidade, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Joaquim Barbosa, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
Embargos de Declaração em Agravo Regimental em Reclamação. 2. Conflito de competência. Competência da Justiça Comum. ADI-MC 3.395. 3. Embargos protelatórios. Imposição de multa. 4. Embargos de declaração rejeitados.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a presidência do Senhor Ministro Joaquim Barbosa, na conformidade da ata do julgamento e das notas taquigráficas, por unanimidade de votos, rejeitar os embargos, nos termos do voto do relator, ministro Gilmar Mendes. Brasília, 6 de fevereiro de 2013.",1
"EMENTA: EMBARGOS DE DECLARAÇÃO NA RECLAMAÇÃO. CONVERSÃO EM AGRAVO REGIMENTAL. PRESTAÇÃO DE CONTAS POR PREFEITO AO TRIBUNAL DE CONTAS DA UNIÃO. PEDIDO DE SOBRESTAMENTO POR REPERCUSSÃO GERAL RECONHECIDA: IMPOSSIBILIDADE. APLICABILIDADE DA TRANSCENDÊNCIA DOS FUNDAMENTOS DETERMINANTES ADOTADOS NO JULGAMENTO DAS AÇÕES DIRETAS DE INCONSTITUCIONALIDADE NS. 3.715/TO, 1.779/PE E 849/MT. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em receber os embargos de declaração como agravo regimental e a ele negar provimento, nos termos do voto da Relatora.",1
"Ementa: DIREITO ADMINISTRATIVO. EMBARGOS DECLARATÓRIOS EM MANDADO DE SEGURANÇA. ESTÁGIO PROBATÓRIO DE PROCURADORA DO TRABALHO. INEXISTÊNCIA DOS VÍCIOS PREVISTOS NO ART. 535 DO CPC. PRETENSÃO MERAMENTE INFRINGENTE. 1. Não há obscuridade, contradição ou omissão no acórdão questionado, o que afasta os pressupostos de embargabilidade (art. 535 do CPC). 2. A via recursal adotada não é adequada para a renovação de julgamento que ocorreu regularmente. 3. Embargos de declaração desprovidos.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em desprover os embargos de declaração, nos termos do voto do Relator. Ausentes, justificadamente, os Ministros Celso de Mello e Gilmar Mendes. Brasília, 09 de abril de 2015.",1
"EMBARGOS DECLARATÓRIOS – IMPROPRIEDADE – NÃO CONHECIMENTO. Interpostos segundos embargos declaratórios, buscando-se a revisão do que decidido nos anteriores, impõe-se o não conhecimento da medida.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em não conhecer dos embargos de declaração nos embargos de declaração no recurso ordinário em mandado de segurança, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"EMBARGOS DE DECLARAÇÃO. MANDADO DE SEGURANÇA PREJUDICADO PELA PERDA DE OBJETO. OMISSÃO. CONTRADIÇÃO. OBSCURIDADE. INOCORRÊNCIA. CARÁTER INFRINGENTE. Ausentes contradição, omissão ou obscuridade justificadoras da oposição de embargos declaratórios, nos termos do art. 535 do CPC, evidencia-se o caráter meramente infringente da insurgência. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Senhor Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em rejeitar os embargos de declaração, nos termos do voto da Relatora. Ausente, neste julgamento, o Ministro Dias Toffoli.",1
"Embargos de declaração em mandado de segurança. 2. Parque Nacional Mapinguari. Criação mediante decreto. Observância de todos requisitos previstos na Lei nº 9.985/2000. 3. Ausência de omissão, contradição ou obscuridade. Efeitos infringentes. Não configuração de situação excepcional. 4. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em sessão plenária, sob a presidência do ministro Ricardo Lewandowski, na conformidade da ata do julgamento e das notas taquigráficas, por unanimidade de votos, rejeitar os embargos de declaração, nos termos do voto do Relator. Brasília, 3 de março de 2016.",1
Embargos de declaração em recurso ordinário em mandado de segurança. 2. Alegação de omissão quanto ao argumento de intempestividade. 3. Recurso tempestivo. 4. Embargos de declaração acolhidos apenas para suprir a omissão.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, por unanimidade de votos, acolher os embargos de declaração apenas para suprir a omissão, nos termos do voto do Relator. Impedido Teori Zavascki.",1
"Embargos de declaração em recurso ordinário em mandado de segurança. Não subsunção do fato à norma. Embargos de declaração acolhidos para prestar esclarecimentos, sem efeitos infringentes. 1. Inexistência de prejuízo à Administração Pública em decorrência da revogação do procedimento licitatório. 2. Ausência de demonstração de dolo ou má-fé da empresa na apresentação dos documentos previstos no edital do certame. 3. Embargos de declaração acolhidos para prestar esclarecimentos, sem efeitos infringentes.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal, sob a Presidência do Senhor Ministro Dias Toffoli, na conformidade da ata do julgamento e das notas taquigráficas, por unanimidade de votos, em dar provimento aos embargos de declaração para prestar esclarecimentos, sem efeitos infringentes, nos termos do voto do Relator.",1
"EMENTA: EMBARGOS DE DECLARAÇÃO EM MANDADO DE SEGURANÇA. EFEITOS INFRINGENTES. CONVERSÃO EM AGRAVO REGIMENTAL. TRIBUNAL DE CONTAS DA UNIÃO. CONDENAÇÃO DE RESPONSÁVEIS POR DANO AO ERÁRIO. INTERPOSIÇÃO DE RECURSO ADMINISTRATIVO COM EFEITO SUSPENSIVO. INCIDÊNCIA DO ÓBICE DO ART. 5º, INC. I, DA LEI N. 12.016/2009. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em converter os embargos de declaração em agravo regimental e a ele negar provimento, nos termos do voto da Relatora. Ausente, justificadamente, o Ministro Celso de Mello.",1
"EMENTA: EMBARGOS DE DECLARAÇÃO NO MANDADO DE SEGURANÇA. COMISSÃO PARLAMENTAR DE INQUÉRITO. QUEBRA DE SIGILO BANCÁRIO, FISCAL E TELEMÁTICO. PRESIDENTE DA MESA DIRETORA DA CÂMARA DOS DEPUTADOS: ILEGITIMIDADE PASSIVA AD CAUSAM. DEVER DE CONFIDENCIALIDADE: LESÃO AO DIREITO NÃO DEMONSTRADA. MANDADO DE SEGURANÇA INDEFERIDO. AUSÊNCIA DE OMISSÃO. IMPOSSIBILIDADE DE REDISCUSSÃO DA MATÉRIA. EMBARGOS DE DECLARAÇÃO REJEITADOS.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento aos embargos de declaração, nos termos do voto da Relatora. Ausente, neste julgamento, o Ministro Dias Toffoli.",1
"Embargos de declaração em habeas corpus. 2. Obscuridade, contradição ou omissão. Não ocorrência. 3. Caberá ao Juízo das Execuções, após a aplicação da Lei 11.343/2006, o reconhecimento da eventual ocorrência da prescrição. Súmula 611 do STF. 4. Embargos rejeitados.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do Senhor Ministro Ayres Britto, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, rejeitar os embargos de declaração, nos termos do voto do Relator. Brasília, 27 de março de 2012.",1
"EMBARGOS DECLARATÓRIOS – ESCLARECIMENTOS. Uma vez surgindo dúvidas quanto ao pronunciamento formalizado pela Turma, especialmente sob o ângulo formal, alusivo à ausência de intimação pessoal do defensor para a sessão de julgamento do recurso ordinário, impõe-se o acolhimento dos declaratórios, prestando-se esclarecimentos.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em prover o embargos de declaração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"EMBARGOS DECLARATÓRIOS – ESCLARECIMENTOS. Surgindo entendimento sobre a existência de contradição, os embargos declaratórios interpostos devem ser acolhidos, prestando-se esclarecimentos. Notícia, no relatório do acórdão proferido, a certo fato não o torna incontroverso, sendo neutro quanto à parte dispositiva do pronunciamento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em acolher os embargos de declaração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Dias Toffoli, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",1
"Embargos de declaração em recurso ordinário em habeas corpus. 2. Não ocorrência de omissão, contradição ou obscuridade. Efeitos infringentes. Descabimento. 3. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do Senhor Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, rejeitar os embargos de declaração, nos termos do voto do Relator. Brasília, 18 de setembro de 2012.",1
"E M E N T A EMBARGOS DE DECLARAÇÃO NO HABEAS CORPUS. APROPRIAÇÃO INDÉBITA PREVIDENCIÁRIA. PRESSUPOSTOS DE ADMISSIBILIDADE DE RECURSO ESPECIAL. ORDEM DENEGADA. EMBARGOS DE DECLARAÇÃO. REJEIÇÃO. 1. Ausentes os vícios de ambiguidade, obscuridade, contradição ou omissão justificadoras da oposição de embargos declaratórios, nos termos do art. 619 do CPP, evidencia-se o caráter meramente infringente da insurgência. 2. Embargos de declaração rejeitados.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência do Senhor Ministro Luiz Fux, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em negar provimento aos embargos de declaração, nos termos do voto da relatora. Brasília, 08 de abril de 2013.",1
